production_country_id,movie_id
0,11624
0,595
15,8810
22,12207
0,226
16,92182
0,92182
9,582
0,72213
0,990
0,55604
16,9662
17,9662
11,9662
1,9662
11,20862
0,20862
0,2771
0,80
33,55
0,11023
0,33667
0,39013
1,11194
0,43839
0,1382
0,44639
1,301351
0,301351
16,301351
0,4816
0,7873
0,331190
0,15186
1,17994
0,17994
0,1378
64,8885
16,8885
9,8885
0,250124
1,14284
0,14284
0,57120
0,12228
0,22617
0,42889
16,10656
0,24363
0,13121
0,24746
11,12109
1,12109
0,27023
1,22913
0,273899
18,20653
0,20653
0,171759
0,206296
0,35219
0,28260
1,7515
0,7515
0,13075
0,335866
1,13510
0,215881
1,18238
30,22600
1,12612
24,12612
11,50698
0,50698
24,115210
0,34335
1,459488
0,11302
0,119458
22,119458
0,20406
0,3766
0,18616
0,18808
0,95755
0,198062
0,174311
9,12602
0,153795
1,17768
0,17768
0,13516
0,98549
0,312793
0,309919
0,299553
0,21309
0,32235
11,329540
20,26388
0,26388
16,26388
1,49020
0,49020
1,159037
0,159037
74,159037
16,12838
18,157293
1,14048
0,14048
8,356987
0,38358
16,38358
11,33511
1,33511
0,702
1,935
0,935
33,542
0,84175
0,1705
0,62677
0,50875
18,260778
0,58492
75,37232
1,37232
15,37232
0,4929
0,36334
0,9783
11,205126
0,98557
9,104
0,10894
11,246449
33,32579
0,32579
0,1688
0,1999
0,43947
0,24066
0,9709
18,191714
16,191714
9,191714
1,25312
0,25312
0,34106
0,11426
0,13909
0,206284
0,27455
76,7973
16,7973
20,283686
0,283686
73,283686
16,15976
64,15976
0,592
18,74084
16,1651
12,1651
0,298584
0,10758
0,11690
0,3083
0,9344
0,10707
0,15647
0,308529
0,4174
11,20156
0,9464
0,49018
11,49018
0,13820
56,18079
0,17113
0,129139
16,507
0,507
0,4012
0,14054
0,10972
0,13066
0,66025
0,11908
0,3082
0,1961
0,291362
0,30082
0,72913
11,23963
0,29406
11,104755
0,104755
1,104755
8,253306
0,29595
12,137347
6,137347
32,137347
0,137347
11,290370
0,356841
0,301325
0,347755
0,408
56,44413
12,44413
19,44413
20,44413
0,39209
9,39209
0,394047
11,312791
16,266034
0,280381
0,2661
1,100
0,218500
40,309
29,309
11,100275
40,100275
77,295914
11,42033
0,19187
18,46415
0,38570
0,27588
0,223
0,9725
0,28580
0,23730
0,46256
0,19997
0,43266
0,278316
0,1412
0,176
0,39939
78,357834
0,357834
33,215924
16,215924
18,480
0,14295
0,11219
0,20770
0,176124
0,500
0,60400
0,429
12,429
20,429
9,429
45,310569
0,98369
0,89750
11,89750
16,86331
0,15544
0,43884
11,107315
11,137955
0,13064
0,157422
0,7553
1,12877
0,39895
11,55616
30,29697
11,50037
79,94329
0,94329
16,94329
0,289
15,27374
18,26815
0,811
0,1366
28,244776
0,244776
1,5769
0,277685
0,103
0,11298
2,646
1,646
0,93856
1,9003
0,347126
0,10092
13,10643
0,46705
0,546
0,76487
0,5722
0,39833
0,1781
0,18712
1,7944
0,7944
11,171424
55,171424
0,171424
16,361475
1,361475
0,113947
0,18570
0,83860
0,41469
0,244772
0,50837
0,248774
0,10183
0,159014
0,32456
9,49963
1,49963
0,49963
0,13508
0,22597
0,9707
0,26791
18,56666
13,8675
0,8675
0,13132
0,47686
0,192132
64,24424
9,24424
1,13198
0,13198
0,244267
0,21413
40,123678
28,123678
1,123678
1,13362
80,62402
0,62402
8,201132
0,251471
40,251471
18,20296
0,25983
0,66195
0,16155
0,46727
0,55180
0,29015
0,18206
0,320146
0,13856
0,43630
0,56491
0,99826
33,186935
36,357441
0,19344
0,242083
0,18869
0,26673
1,41830
0,63287
0,335874
0,34592
20,258755
0,96534
0,21283
0,272724
0,84178
1,101179
11,269057
0,287524
0,206213
0,29146
0,207769
9,207769
0,271185
0,654
11,91070
0,91070
17,2009
32,2009
0,2652
0,9813
16,60421
81,60421
0,60421
0,157354
0,127867
0,3170
0,14014
0,15708
82,146882
16,146882
0,215918
0,84200
0,84184
0,45767
1,14823
0,367551
0,343409
81,60243
16,60243
1,57294
0,11446
0,47889
0,25461
9,905
56,78705
0,25212
0,26899
0,292483
28,14451
0,10105
0,211557
0,838
0,13158
0,84332
0,74510
1,74725
0,58428
12,8416
9,8416
16,8416
1,13429
0,9022
0,288
0,14275
0,2287
0,18734
0,26837
0,7859
0,302579
0,51955
0,158752
0,296943
0,118612
0,323967
0,3080
0,2667
0,9459
0,11598
0,181940
1,324322
16,375950
0,278348
1,704
0,75986
7,385636
0,14438
16,211086
18,211086
0,23069
0,83
0,89857
0,30315
0,14358
0,2056
0,41144
0,14271
0,16653
83,14757
24,14757
13,14757
0,23655
0,36825
0,12281
0,125052
0,30246
0,172533
0,180383
13,346
35,45145
16,45145
0,45145
0,13983
16,45649
84,45649
0,19844
0,21801
1,43933
0,73511
0,139715
10,45380
22,45380
16,30867
1,30867
0,30867
0,81220
0,253626
1,90369
0,117942
0,322194
0,98568
85,119657
0,380733
0,285743
0,362765
0,379532
0,253261
1,253261
0,15239
24,4107
1,4107
1,15624
0,15624
0,17287
0,3062
0,15389
29,464
0,8193
0,188166
0,23827
0,1282
1,762
0,64499
0,1435
0,189711
12,19204
0,9029
11,18045
1,11240
11,157909
0,157909
29,10238
0,3059
0,15800
0,65203
0,764
16,103620
0,103620
9,319069
64,319069
0,14278
0,25678
0,371690
0,389
0,52032
0,3078
59,38810
0,21525
0,55123
0,11980
16,11956
0,1550
0,26518
0,8942
0,68412
16,2786
12,2786
86,87943
1,87943
18,73981
35,73981
9,73981
0,91721
0,118452
0,13282
0,250184
0,324352
0,318040
16,318040
0,27420
0,80468
0,84188
0,2255
0,50035
0,14290
0,29371
0,44490
0,32222
18,32222
0,378237
11,431
15,76996
0,51942
0,1424
0,60420
1,142132
0,142132
0,20520
0,109729
0,78307
0,12247
1,29917
0,60463
0,24869
0,77934
0,34697
0,306667
0,274758
0,3060
0,40963
0,173224
1,18533
0,376010
0,139948
0,35073
15,9659
0,10218
12,391
9,391
20,391
0,43595
0,54897
0,83588
9,53256
0,40920
0,54702
0,176074
9,69270
0,69270
0,5759
0,402515
16,126141
40,48035
0,14758
0,13363
0,37985
0,36549
0,361398
0,289180
56,289180
0,288927
81,21334
1,79120
0,27995
0,253290
32,344466
0,55420
0,5822
0,39141
24,5723
0,28666
1,50497
0,354624
0,13187
0,335244
0,178862
0,331745
0,1779
0,282128
0,86812
0,84355
11,18632
16,40652
0,339408
0,266857
0,18925
0,299245
0,985
0,9821
0,18841
0,175291
11,80215
1,13538
0,51130
0,270554
29,72086
0,72086
0,268917
0,64973
0,473
0,90414
0,111794
0,360188
0,9372
0,85860
0,244534
0,33468
0,294086
0,74777
0,16388
11,159770
45,42109
0,47607
0,193603
0,322745
1,20981
0,242095
0,250902
0,158895
0,18292
0,125537
0,13963
0,290391
1,42151
0,2292
0,42497
0,33693
11,14585
0,14585
0,185465
11,38780
9,38780
0,14022
0,255266
0,17345
0,226458
87,287625
0,44990
0,692
1,39851
16,39851
11,39851
81,13898
24,157185
13,36095
0,182291
0,286939
0,124606
0,14337
33,9367
0,9367
0,231617
0,126186
10,126186
0,25975
